name,author,link,rating,rating_count,review_count,pages_count,price,text_reviews,age,year
Робототехника. Конструктор SPIKE. 5–8 классы. Учебное пособие,Д. Г. Копосов,https://www.litres.ru/book/d-g-koposov/robototehnika-konstruktor-spike-5-8-klassy-uchebnoe-posobie-66645350/,4.75,8,0,177,450.0,[],6,2021
Mac OS X Snow Leopard. Основное руководство,Дэвид Пог,https://www.litres.ru/book/devid-pog/mac-os-x-snow-leopard-osnovnoe-rukovodstvo-24499630/,3.67,3,0,882,390.0,[],0,
Impact mapping: Как повысить эффективность программных продуктов и проектов по их разработке,Гойко Аджич,https://www.litres.ru/audiobook/goyko-adzhich/impact-mapping-kak-povysit-effektivnost-programmnyh-produkto-51242157/,3.73,45,0,8583,499.0,[],12,2012
Программирование для Android,Денис Колисниченко,https://www.litres.ru/book/denis-kolisnichenko/programmirovanie-dlya-android-5582097/,3.81,16,0,285,384.0,[],0,2020
С нуля до Python-разработчика,Фин Дерт,https://www.litres.ru/book/fin-dert/s-nulya-do-pitonista-68753790/,3.47,15,0,29378,299.0,[],12,2022
Самоучитель игры на Паскале. ABC и немного Турбо,Н. Ю. Комлев,https://www.litres.ru/book/n-komlev/samouchitel-igry-na-paskale-abc-i-nemnogo-turbo-8342572/,3.67,3,0,257,300.0,[],0,2013
Основы нейросетей,Константин Константинович Берлинский,https://www.litres.ru/audiobook/konstantin-konstantinovich-berlinskiy/osnovy-neyrosetey-68485798/,3.67,3,0,20833,299.0,[],12,2020
Изучаем Python. 3-е издание,Марк Лутц,https://www.litres.ru/book/mark-lutc/izuchaem-python-3-e-izdanie-24500438/,3.68,92,0,830,190.0,[],0,
Java в примерах. Справочник. 2-е издание,Дэвид Флэнаган,https://www.litres.ru/book/devid-flenagan/java-v-primerah-spravochnik-2-e-izdanie-24499870/,4.33,9,0,638,290.0,[],0,
Delphi. Профессиональное программирование,Дмитрий Осипов,https://www.litres.ru/book/dmitriy-osipov/delphi-professionalnoe-programmirovanie-24500182/,3.6,5,0,1055,290.0,[],0,2006
Java и XML. 2-е издание,Бретт Мак-Лахлин,https://www.litres.ru/book/brett-mclaughlin/java-i-xml-2-e-izdanie-24500198/,4.29,7,0,547,290.0,[],0,
Программирование на языке ассемблера,Д. В. Лисицин,https://www.litres.ru/book/daniil-lisicin/programmirovanie-na-yazyke-assemblera-48433271/,5.0,4,0,100,144.0,[],0,2018
Введение в информационные технологии и программирование на языке C в среде VS C++,Ю. Е. Алексеев,https://www.litres.ru/book/andrey-kurov/vvedenie-v-informacionnye-tehnologii-i-programmirovanie-na-ya-70399681/,0.0,0,0,101,288.0,[],0,2018
Знакомство с разработкой мобильных приложений на платформе «1С:Предприятие 8». Издание 3 (+ 2epub),Е. Ю. Хрусталева,https://www.litres.ru/book/e-u-hrustaleva/znakomstvo-s-razrabotkoy-mobilnyh-prilozheniy-na-platforme-40928675/,4.22,9,0,26,350.0,[],12,2022
"Учимся вместе со Scratch. Программирование, игры, робототехника",В. В. Тарапата,https://www.litres.ru/book/viktor-tarapata/uchimsya-vmeste-so-scratch-programmirovanie-igry-robototeh-39829280/,4.83,6,0,20,376.0,[],6,2023
Создаем игры с Kodu Game Lab,К. И. Астахова,https://www.litres.ru/book/k-i-astahova/sozdaem-igry-s-kodu-game-lab-39829273/,4.71,14,0,13,280.0,[],6,2023
Введение в Elixir. Введение в функциональное программирование,Симон Сенлорен,https://www.litres.ru/book/devid-eyzenberg/vvedenie-v-elixir-vvedenie-v-funkcionalnoe-programmirovani-27068717/,4.17,6,0,264,559.0,[],0,2017
Искусственный интеллект. Машинное обучение,Джейд Картер,https://www.litres.ru/audiobook/dzheyd-karter/iskusstvennyy-intellekt-mashinnoe-obuchenie-70494385/,5.0,3,0,68317,690.0,[],12,2024
Веб-дизайн: книга Стива Круга или «Не заставляйте меня думать!». 2-е издание,Стив Круг,https://www.litres.ru/book/stiv-krug/veb-dizayn-kniga-stiva-kruga-ili-ne-zastavlyayte-menya-dumat-2-e-24499534/,4.08,36,0,215,390.0,[],0,
Идеальный программист. Как стать профессионалом разработки ПО,Роберт Мартин,https://www.litres.ru/book/robert-s-martin/idealnyy-programmist-kak-stat-professionalom-razrabotki-po-11961798/,4.54,191,0,353298,449.0,[],12,2011
Разработка обслуживаемых программ на языке С#,Джуст Виссер,https://www.litres.ru/book/dzhust-visser/razrabotka-obsluzhivaemyh-programm-na-yazyke-s-22873450/,4.5,6,0,194,359.0,[],0,2016
Программирование на языке MQL5 от основ до индикаторов и экспертов,Дмитрий Федосеев,https://www.litres.ru/book/dmitriy-fedoseev-298/programmirovanie-na-yazyke-mql5-ot-osnov-do-indikator-64831712/,1.86,7,0,406,299.0,[],16,2020
HTML: Популярный самоучитель,Александр Чиртик,https://www.litres.ru/book/aleksandr-chirtik/html-populyarnyy-samouchitel-183576/,4.22,55,0,359156,129.0,[],0,2008
101 совет начинающим разработчикам в системе «1С:Предприятие 8» (+ 2epub),Е. Ю. Хрусталева,https://www.litres.ru/book/e-u-hrustaleva/101-sovet-nachinauschim-razrabotchikam-v-sisteme-1s-predpri-40932103/,4.92,13,0,22,250.0,[],12,2015
Робототехника. Управление квадрокоптером. 8–11 классы. Учебное пособие,Д. Г. Копосов,https://www.litres.ru/book/d-g-koposov/robototehnika-upravlenie-kvadrokopterom-8-11-klassy-uchebnoe-p-66645348/,5.0,7,0,129,375.0,[],12,2021
1С:Счетчик ворон. Мастер-класс по мобильной разработке в среде «1С:Предприятие» (+ epub),Айгуль Султанова,https://www.litres.ru/book/aygul-sultanova/1s-schetchik-voron-master-klass-po-mobilnoy-razrabotke-v-s-68298742/,5.0,13,0,215,300.0,[],0,2022
JavaScript и AJAX в Web-дизайне,Владимир Дронов,https://www.litres.ru/book/vladimir-dronov/javascript-i-ajax-v-web-dizayne-6991132/,4.67,3,0,718,319.0,[],0,2008
Проектирование автоматизированных систем обработки информации и управления (АСОИУ),Я. А. Хетагуров,https://www.litres.ru/book/ya-a-hetagurov/proektirovanie-avtomatizirovannyh-sistem-obrabotki-informac-6602170/,4.83,6,0,243,364.0,[],0,2020
Метавселенная. Как она меняет наш мир,Мэтью Болл,https://www.litres.ru/audiobook/matthew-ball/metavselennaya-kak-ona-menyaet-nash-mir-68949237/,4.15,13,0,49462,599.0,[],16,2022
Синтез логических схем с использованием языка VHDL,П. Н. Бибило,https://www.litres.ru/book/p-n-bibilo/sintez-logicheskih-shem-s-ispolzovaniem-yazyka-vhdl-8333227/,5.0,1,0,385,250.0,[],0,2009
Лингвистический анализатор. Преобразование текста в метаязыковую структуру данных,Т. Г. Скребцова,https://www.litres.ru/book/anna-klementeva/lingvisticheskiy-analizator-preobrazovanie-teksta-v-metaya-48483103/,0.0,0,0,239,249.0,[],0,2019
Азбука программирования в 1С:Предприятие 8.3,Игорь Ощенко,https://www.litres.ru/book/igor-oschenko/azbuka-programmirovaniya-v-1s-predpriyatie-8-3-19223419/,3.48,27,0,278,247.0,[],12,2015
Приемы объектно-ориентированного проектирования. Паттерны проектирования,Ральф Джонсон,https://www.litres.ru/book/dzhon-vlissides/priemy-obektno-orientirovannogo-proektirovaniya-patterny-p-16419747/,4.42,43,0,368,599.0,[],6,1995
Введение в проектирование и разработку приложений на языке программирования С#,Г. И. Ревунков,https://www.litres.ru/book/g-revunkov/vvedenie-v-proektirovanie-i-razrabotku-prilozheniy-na-yazyke-pr-70334086/,4.0,1,0,247,300.0,[],0,2018
ASP.NET. Сборник рецептов,Павел Агуров,https://www.litres.ru/book/pavel-agurov/asp-net-sbornik-receptov-2901275/,5.0,2,0,524,239.0,[],0,2010
"Краткое изложение книги «Геймдизайн. Как создать игру, в которую будут играть все». Автор оригинала – Джесси Шелл",Александра Журавлева,https://www.litres.ru/audiobook/aleksandra-zhuravlev/kratkoe-izlozhenie-knigi-geymdizayn-kak-sozdat-igru-v-70621144/,5.0,1,0,22560,279.0,[],16,2023
"Eclipse: разработка RCP-, Web-, Ajax– и Android-приложений на Java",Тимур Машнин,https://www.litres.ru/book/timur-mashnin-301845/eclipse-razrabotka-rcp-web-ajax-i-android-prilozheniy-7061647/,4.56,9,0,380,231.0,[],0,2013
Системное программирование в Windows,Александр Побегайло,https://www.litres.ru/book/aleksandr-pobegaylo/sistemnoe-programmirovanie-v-windows-6654118/,4.88,8,0,1034,271.0,[],12,2006
Распознавание образов и машинное восприятие,А. С. Потапов,https://www.litres.ru/book/a-s-potapov/raspoznavanie-obrazov-i-mashinnoe-vospriyatie-27351864/,5.0,2,0,550,270.0,[],12,2011
Робототехника: практическое введение для детей и взрослых,Александр Вячеславович Фролов,https://www.litres.ru/book/aleksandr-frolov-198/robototehnika-prakticheskoe-vvedenie-dlya-detey-i-vzr-55547238/,4.79,34,0,392904,249.0,[],6,2020
Telegram Bot. Руководство по созданию бота в мессенджере Телеграм.,Артем Демиденко,https://www.litres.ru/book/artem-demidenko/telegram-bot-rukovodstvo-po-sozdaniu-bota-v-messendzhere-t-69163303/,3.22,18,0,46702,199.0,[],12,2023
Инструментарий хакера,С. А. Бабин,https://www.litres.ru/book/sergey-babin/instrumentariy-hakera-11838226/,3.57,82,0,227,239.0,[],0,2014
Программирование на ScratchJr для детей 5-7 лет,Алексей Павлович Борисов,https://www.litres.ru/book/aleksey-pavlovich-borisov/programmirovanie-na-scratchjr-dlya-detey-5-7-let-63551401/,5.0,1,0,50846,199.0,[],0,2020
Всё об ИИ чат-боте ChatGPT,Артем Демиденко,https://www.litres.ru/book/artem-demidenko/vse-ob-ii-chat-bote-chatgpt-69144952/,4.33,6,0,96258,199.0,[],12,2023
Основы математического моделирования и оптимизации на языке Python,П. А. Головинский,https://www.litres.ru/book/a-a-drobyshev/osnovy-matematicheskogo-modelirovaniya-i-optimizacii-na-yazy-70187536/,5.0,2,0,109,100.0,[],0,2023
Секреты Oracle SQL,Алан Бьюли,https://www.litres.ru/book/alan-beaulieu/sekrety-oracle-sql-24500158/,4.14,22,0,364,190.0,[],0,
Алгоритмы и структуры данных,Никлаус Вирт,https://www.litres.ru/book/niklaus-virt/algoritmy-i-struktury-dannyh-22072427/,3.94,36,0,274,183.0,[],0,1985
Искусственный интеллект и Машинное обучение. Основы программирования на Python,Тимур Казанцев,https://www.litres.ru/audiobook/timur-kazancev/iskusstvennyy-intellekt-i-mashinnoe-obuchenie-osnovy-progra-68018912/,4.52,25,0,15617,259.0,[],12,
Программирование на C++ в Linux,Николай Секунов,https://www.litres.ru/book/nikolay-sekunov/programmirovanie-na-c-v-linux-642295/,4.75,4,0,362,103.0,[],0,2003
Самоучитель UML 2,Александр Леоненков,https://www.litres.ru/book/aleksandr-leonenkov/samouchitel-uml-2-2914325/,3.93,14,0,569,183.0,[],0,2007
Командная строка Linux и автоматизация рутинных задач,Денис Колисниченко,https://www.litres.ru/book/denis-kolisnichenko/komandnaya-stroka-linux-i-avtomatizaciya-rutinnyh-zada-8370530/,3.57,7,0,340,183.0,[],0,2012
Облачные технологии «1С:Предприятия» (+ 2epub),Е. Ю. Хрусталева,https://www.litres.ru/book/e-u-hrustaleva/oblachnye-tehnologii-1s-predpriyatiya-2epub-40927980/,4.0,4,0,218,250.0,[],12,2016
Смарт-контракты. Что такое смарт-контракт и как его создать в Solidity. С подробным разбором кода,Артем Демиденко,https://www.litres.ru/book/artem-demidenko/smart-kontrakty-chto-takoe-smart-kontrakt-i-kak-ego-sozdat-69557629/,3.83,6,0,133481,199.0,[],12,2023
